,times,temps
5394,16:12:06,76.9
5395,16:12:07,76.9
5396,16:12:09,76.9
5397,16:12:10,76.9
5398,16:12:12,76.9
5399,16:12:14,76.9
5400,16:12:15,76.9
5401,16:12:17,76.9
5402,16:12:19,76.9
5403,16:12:20,76.9
5404,16:12:22,76.9
5405,16:12:24,76.9
5406,16:12:25,76.9
5407,16:12:27,76.9
5408,16:12:29,76.9
5409,16:12:30,76.9
5410,16:12:32,76.9
5411,16:12:33,76.9
5412,16:12:35,76.9
5413,16:12:37,76.9
5414,16:12:38,76.9
5415,16:12:40,77.0
5416,16:12:42,77.0
5417,16:12:43,77.0
5418,16:12:45,77.0
5419,16:12:47,77.0
5420,16:12:48,77.0
5421,16:12:50,77.0
5422,16:12:51,77.0
5423,16:12:53,77.0
5424,16:12:55,76.9
5425,16:12:56,76.9
5426,16:12:58,76.9
5427,16:13:00,76.9
5428,16:13:01,76.9
5429,16:13:03,76.9
5430,16:13:05,76.9
5431,16:13:06,76.9
5432,16:13:08,76.9
5433,16:13:10,76.9
5434,16:13:11,76.9
5435,16:13:13,76.9
5436,16:13:14,76.9
5437,16:13:16,76.9
5438,16:13:18,76.9
5439,16:13:19,76.9
5440,16:13:21,76.9
5441,16:13:23,76.9
5442,16:13:24,76.9
5443,16:13:26,76.9
5444,16:13:28,76.9
5445,16:13:29,76.9
5446,16:13:31,76.9
5447,16:13:32,76.9
5448,16:13:34,76.9
5449,16:13:36,76.9
5450,16:13:37,76.9
5451,16:13:39,76.9
5452,16:13:41,76.9
5453,16:13:42,76.9
5454,16:13:44,76.9
5455,16:13:46,76.9
5456,16:13:47,76.9
5457,16:13:49,76.9
5458,16:13:51,76.9
5459,16:13:52,76.9
5460,16:13:54,76.9
5461,16:13:55,76.9
5462,16:13:57,76.9
5463,16:13:59,76.8
5464,16:14:00,76.8
5465,16:14:02,76.8
5466,16:14:04,76.8
5467,16:14:05,76.8
5468,16:14:07,76.8
5469,16:14:09,76.8
5470,16:14:10,76.8
5471,16:14:12,76.8
5472,16:14:13,76.8
5473,16:14:15,76.8
5474,16:14:17,76.8
5475,16:14:18,76.8
5476,16:14:20,76.8
5477,16:14:22,76.8
5478,16:14:23,76.8
5479,16:14:25,76.8
5480,16:14:27,76.8
5481,16:14:28,76.8
5482,16:14:30,76.8
5483,16:14:31,76.8
5484,16:14:33,76.8
5485,16:14:35,76.8
5486,16:14:36,76.8
5487,16:14:38,76.8
5488,16:14:40,76.8
5489,16:14:41,76.8
5490,16:14:43,76.8
5491,16:14:45,76.8
5492,16:14:46,76.8
5493,16:14:48,76.8
5494,16:14:50,76.8
5495,16:14:51,76.8
5496,16:14:53,76.8
5497,16:14:54,76.8
5498,16:14:56,76.8
5499,16:14:58,76.8
5500,16:14:59,76.8
5501,16:15:01,76.8
5502,16:15:03,76.8
5503,16:15:04,76.8
5504,16:15:06,76.8
5505,16:15:08,76.8
5506,16:15:09,76.8
5507,16:15:11,76.8
5508,16:15:12,76.8
5509,16:15:14,76.8
5510,16:15:16,76.8
5511,16:15:17,76.8
5512,16:15:19,76.8
5513,16:15:21,76.8
5514,16:15:22,76.8
5515,16:15:24,76.8
5516,16:15:26,76.8
5517,16:15:27,76.8
5518,16:15:29,76.8
5519,16:15:31,76.8
5520,16:15:32,76.8
5521,16:15:34,76.8
5522,16:15:35,76.8
5523,16:15:37,76.8
5524,16:15:39,76.8
5525,16:15:40,76.8
5526,16:15:42,76.8
5527,16:15:44,76.8
5528,16:15:45,76.8
5529,16:15:47,76.8
5530,16:15:49,76.8
5531,16:15:50,76.9
5532,16:15:52,76.9
5533,16:15:53,76.9
5534,16:15:55,76.9
5535,16:15:57,76.9
5536,16:15:58,76.9
5537,16:16:00,76.9
5538,16:16:02,76.9
5539,16:16:03,76.9
5540,16:16:05,76.9
5541,16:16:07,76.9
5542,16:16:08,76.9
5543,16:16:10,76.9
5544,16:16:11,76.9
5545,16:16:13,76.9
5546,16:16:15,76.9
5547,16:16:16,76.9
5548,16:16:18,76.9
5549,16:16:20,76.9
5550,16:16:21,76.9
5551,16:16:23,76.9
5552,16:16:25,76.9
5553,16:16:26,76.9
5554,16:16:28,76.9
5555,16:16:30,76.9
5556,16:16:31,76.9
5557,16:16:33,76.9
5558,16:16:34,76.9
5559,16:16:36,76.9
5560,16:16:38,76.8
5561,16:16:39,76.8
5562,16:16:41,76.8
5563,16:16:43,76.8
5564,16:16:44,76.8
5565,16:16:46,76.8
5566,16:16:48,76.8
5567,16:16:49,76.8
5568,16:16:51,76.8
5569,16:16:52,76.8
5570,16:16:54,76.8
5571,16:16:56,76.8
5572,16:16:57,76.8
5573,16:16:59,76.9
5574,16:17:01,76.9
5575,16:17:02,76.9
5576,16:17:04,76.9
5577,16:17:06,76.9
5578,16:17:07,76.9
5579,16:17:09,76.9
5580,16:17:11,76.9
5581,16:17:12,76.9
5582,16:17:14,76.9
5583,16:17:15,76.9
5584,16:17:17,76.9
5585,16:17:19,76.9
5586,16:17:20,76.9
5587,16:17:22,76.9
5588,16:17:24,76.9
5589,16:17:25,76.9
5590,16:17:27,76.9
5591,16:17:29,76.9
5592,16:17:30,76.9
5593,16:17:32,76.9
5594,16:17:33,76.9
5595,16:17:35,76.9
5596,16:17:37,76.9
5597,16:17:38,76.9
5598,16:17:40,76.9
5599,16:17:42,76.9
5600,16:17:43,76.9
5601,16:17:45,76.9
5602,16:17:47,76.9
5603,16:17:48,76.9
5604,16:17:50,76.9
5605,16:17:51,76.9
5606,16:17:53,76.9
5607,16:17:55,76.9
5608,16:17:56,76.9
5609,16:17:58,76.9
5610,16:18:00,76.9
5611,16:18:01,76.9
5612,16:18:03,76.9
5613,16:18:05,76.9
5614,16:18:06,76.9
5615,16:18:08,76.9
5616,16:18:10,76.9
5617,16:18:11,76.9
5618,16:18:13,76.9
5619,16:18:14,76.8
5620,16:18:16,76.8
5621,16:18:18,76.8
5622,16:18:19,76.8
5623,16:18:21,76.8
5624,16:18:23,76.8
5625,16:18:24,76.8
5626,16:18:26,76.8
5627,16:18:28,76.8
5628,16:18:29,76.8
5629,16:18:31,76.8
5630,16:18:33,76.8
5631,16:18:34,76.8
5632,16:18:36,76.8
5633,16:18:37,76.8
5634,16:18:39,76.9
5635,16:18:41,76.9
5636,16:18:42,76.9
5637,16:18:44,76.9
5638,16:18:46,76.9
5639,16:18:47,76.9
5640,16:18:49,76.9
5641,16:18:51,76.9
5642,16:18:52,76.9
5643,16:18:54,76.9
5644,16:18:55,76.9
5645,16:18:57,76.9
5646,16:18:59,76.9
5647,16:19:00,76.9
5648,16:19:02,76.9
5649,16:19:04,76.9
5650,16:19:05,76.9
5651,16:19:07,76.9
5652,16:19:09,76.9
5653,16:19:10,76.9
5654,16:19:12,76.9
5655,16:19:13,76.9
5656,16:19:15,76.9
5657,16:19:17,76.9
5658,16:19:18,76.9
5659,16:19:20,76.9
5660,16:19:22,76.9
5661,16:19:23,76.9
5662,16:19:25,76.9
5663,16:19:27,76.9
5664,16:19:28,76.9
5665,16:19:30,76.9
5666,16:19:32,76.9
5667,16:19:33,76.9
5668,16:19:35,76.9
5669,16:19:36,76.9
5670,16:19:38,76.9
5671,16:19:40,76.9
5672,16:19:41,76.9
5673,16:19:43,76.9
5674,16:19:45,76.9
5675,16:19:46,76.9
5676,16:19:48,76.9
5677,16:19:50,76.9
5678,16:19:51,76.9
5679,16:19:53,76.9
5680,16:19:54,76.9
5681,16:19:56,76.9
5682,16:19:58,76.9
5683,16:19:59,76.9
5684,16:20:01,76.8
5685,16:20:03,76.8
5686,16:20:04,76.8
5687,16:20:06,76.8
5688,16:20:08,76.8
5689,16:20:09,76.8
5690,16:20:11,76.8
5691,16:20:13,76.8
5692,16:20:14,76.8
5693,16:20:16,76.8
5694,16:20:17,76.8
5695,16:20:19,76.8
5696,16:20:21,76.8
5697,16:20:22,76.8
5698,16:20:24,76.8
5699,16:20:26,76.8
5700,16:20:27,76.8
5701,16:20:29,76.8
5702,16:20:31,76.8
5703,16:20:32,76.8
5704,16:20:34,76.8
5705,16:20:36,76.8
5706,16:20:37,76.8
5707,16:20:39,76.8
5708,16:20:40,76.8
5709,16:20:42,76.8
5710,16:20:44,76.8
5711,16:20:45,76.8
5712,16:20:47,76.8
5713,16:20:49,76.8
5714,16:20:50,76.8
5715,16:20:52,76.8
5716,16:20:54,76.8
5717,16:20:55,76.8
5718,16:20:57,76.8
5719,16:20:58,76.8
5720,16:21:00,76.8
5721,16:21:02,76.8
5722,16:21:03,76.8
5723,16:21:05,76.8
5724,16:21:07,76.8
5725,16:21:08,76.8
5726,16:21:10,76.8
5727,16:21:12,76.8
5728,16:21:13,76.8
5729,16:21:15,76.8
5730,16:21:17,76.8
5731,16:21:18,76.8
5732,16:21:20,76.7
5733,16:21:21,76.7
5734,16:21:23,76.8
5735,16:21:25,76.8
5736,16:21:26,76.8
5737,16:21:28,76.8
5738,16:21:30,76.8
5739,16:21:31,76.8
5740,16:21:33,76.8
5741,16:21:35,76.8
5742,16:21:36,76.8
5743,16:21:38,76.8
5744,16:21:39,76.8
5745,16:21:41,76.8
5746,16:21:43,76.8
5747,16:21:44,76.8
5748,16:21:46,76.8
5749,16:21:48,76.8
5750,16:21:49,76.9
5751,16:21:51,76.9
5752,16:21:53,76.9
5753,16:21:54,76.9
5754,16:21:56,76.9
5755,16:21:58,76.9
5756,16:21:59,76.9
5757,16:22:01,76.9
5758,16:22:02,76.9
5759,16:22:04,76.9
5760,16:22:06,76.9
5761,16:22:07,76.9
5762,16:22:09,76.9
5763,16:22:11,76.9
5764,16:22:12,76.9
5765,16:22:14,76.9
5766,16:22:16,76.9
5767,16:22:17,76.9
5768,16:22:19,76.9
5769,16:22:20,76.9
5770,16:22:22,76.9
5771,16:22:24,76.9
5772,16:22:25,76.9
5773,16:22:27,76.9
5774,16:22:29,76.9
5775,16:22:30,76.9
5776,16:22:32,76.9
5777,16:22:34,76.9
5778,16:22:35,76.9
5779,16:22:37,77.0
5780,16:22:39,77.0
5781,16:22:40,77.0
5782,16:22:42,77.0
5783,16:22:43,77.0
5784,16:22:45,77.0
5785,16:22:47,77.0
5786,16:22:48,77.0
5787,16:22:50,77.0
5788,16:22:52,77.0
5789,16:22:53,77.0
5790,16:22:55,77.0
5791,16:22:57,77.0
5792,16:22:58,77.0
5793,16:23:00,77.0
5794,16:23:01,77.0
5795,16:23:03,76.9
5796,16:23:05,76.9
5797,16:23:06,76.9
5798,16:23:08,76.9
5799,16:23:10,76.9
5800,16:23:11,76.9
5801,16:23:13,76.9
5802,16:23:15,76.9
5803,16:23:16,76.9
5804,16:23:18,76.9
5805,16:23:19,76.9
5806,16:23:21,76.9
5807,16:23:23,76.9
5808,16:23:24,76.9
5809,16:23:26,76.9
5810,16:23:28,76.9
5811,16:23:29,76.9
5812,16:23:31,76.9
5813,16:23:33,76.9
5814,16:23:34,76.9
5815,16:23:36,76.9
5816,16:23:38,76.9
5817,16:23:39,76.9
5818,16:23:41,76.9
5819,16:23:42,76.9
5820,16:23:44,76.9
5821,16:23:46,76.9
5822,16:23:47,76.9
5823,16:23:49,76.9
5824,16:23:51,76.9
5825,16:23:52,76.9
5826,16:23:54,76.9
5827,16:23:56,76.9
5828,16:23:57,76.9
5829,16:23:59,76.9
5830,16:24:00,76.9
5831,16:24:02,76.9
5832,16:24:04,76.9
5833,16:24:05,76.9
5834,16:24:07,76.9
5835,16:24:09,76.9
5836,16:24:10,76.9
5837,16:24:12,76.9
5838,16:24:14,76.9
5839,16:24:15,76.9
5840,16:24:17,76.9
5841,16:24:19,76.9
5842,16:24:20,76.9
5843,16:24:22,77.0
5844,16:24:23,77.0
5845,16:24:25,77.0
5846,16:24:27,77.0
5847,16:24:28,77.0
5848,16:24:30,77.0
5849,16:24:32,77.0
5850,16:24:33,77.0
5851,16:24:35,77.0
5852,16:24:37,77.0
5853,16:24:38,77.0
5854,16:24:40,77.0
5855,16:24:41,77.0
5856,16:24:43,77.0
5857,16:24:45,77.0
5858,16:24:46,77.0
5859,16:24:48,77.0
5860,16:24:50,77.0
5861,16:24:51,77.0
5862,16:24:53,77.0
5863,16:24:55,77.0
5864,16:24:56,77.0
5865,16:24:58,77.0
5866,16:25:00,77.0
5867,16:25:01,77.0
5868,16:25:03,77.0
5869,16:25:04,77.0
5870,16:25:06,77.0
5871,16:25:08,77.0
5872,16:25:09,77.0
5873,16:25:11,77.0
5874,16:25:13,77.0
5875,16:25:14,77.0
5876,16:25:16,77.0
5877,16:25:18,77.0
5878,16:25:19,77.0
5879,16:25:21,77.0
5880,16:25:22,77.0
5881,16:25:24,76.9
5882,16:25:26,76.9
5883,16:25:27,76.9
5884,16:25:29,76.9
5885,16:25:31,76.9
5886,16:25:32,76.9
5887,16:25:34,76.9
5888,16:25:36,76.9
5889,16:25:37,76.9
5890,16:25:39,76.9
5891,16:25:41,76.9
5892,16:25:42,76.9
5893,16:25:44,76.9
5894,16:25:45,76.9
5895,16:25:47,76.9
5896,16:25:49,76.9
5897,16:25:50,76.9
5898,16:25:52,76.9
5899,16:25:54,76.9
5900,16:25:55,76.9
5901,16:25:57,76.9
5902,16:25:59,76.9
5903,16:26:00,76.9
5904,16:26:02,76.9
5905,16:26:03,76.9
5906,16:26:05,76.9
5907,16:26:07,76.9
5908,16:26:08,76.9
5909,16:26:10,76.9
5910,16:26:12,76.9
5911,16:26:13,76.9
5912,16:26:15,76.9
5913,16:26:17,76.9
5914,16:26:18,76.9
5915,16:26:20,76.9
5916,16:26:22,76.9
5917,16:26:23,76.9
5918,16:26:25,76.9
5919,16:26:26,76.9
5920,16:26:28,76.9
5921,16:26:30,76.9
5922,16:26:31,76.9
5923,16:26:33,76.9
5924,16:26:35,76.9
5925,16:26:36,76.9
5926,16:26:38,76.9
5927,16:26:40,76.8
5928,16:26:41,76.9
5929,16:26:43,76.9
5930,16:26:45,76.9
5931,16:26:46,76.9
5932,16:26:48,76.9
5933,16:26:49,76.9
5934,16:26:51,76.9
5935,16:26:53,76.9
5936,16:26:54,76.9
5937,16:26:56,76.9
5938,16:26:58,76.9
5939,16:26:59,76.9
5940,16:27:01,76.8
5941,16:27:03,76.8
5942,16:27:04,76.8
5943,16:27:06,76.8
5944,16:27:07,76.8
5945,16:27:09,76.8
5946,16:27:11,76.8
5947,16:27:12,76.8
5948,16:27:14,76.8
5949,16:27:16,76.8
5950,16:27:17,76.8
5951,16:27:19,76.8
5952,16:27:21,76.8
5953,16:27:22,76.8
5954,16:27:24,76.8
5955,16:27:25,76.8
5956,16:27:27,76.8
5957,16:27:29,76.8
5958,16:27:30,76.8
5959,16:27:32,76.8
5960,16:27:34,76.8
5961,16:27:35,76.8
5962,16:27:37,76.9
5963,16:27:39,76.9
5964,16:27:40,76.9
5965,16:27:42,76.9
5966,16:27:44,76.9
5967,16:27:45,76.9
5968,16:27:47,76.9
5969,16:27:48,76.9
5970,16:27:50,76.9
5971,16:27:52,76.9
5972,16:27:53,76.9
5973,16:27:55,76.9
5974,16:27:57,76.9
5975,16:27:58,76.9
5976,16:28:00,76.9
5977,16:28:02,76.9
5978,16:28:03,76.9
5979,16:28:05,76.9
5980,16:28:06,76.9
5981,16:28:08,76.9
5982,16:28:10,76.9
5983,16:28:11,76.9
5984,16:28:13,76.9
5985,16:28:15,76.9
5986,16:28:16,76.9
5987,16:28:18,76.9
5988,16:28:20,76.9
5989,16:28:21,76.9
5990,16:28:23,76.9
5991,16:28:25,76.9
5992,16:28:26,76.9
5993,16:28:28,76.9
5994,16:28:29,76.9
5995,16:28:31,76.9
5996,16:28:33,76.9
5997,16:28:34,76.9
5998,16:28:36,76.9
5999,16:28:38,76.9
6000,16:28:39,76.9
6001,16:28:41,76.9
6002,16:28:43,76.9
6003,16:28:44,76.9
6004,16:28:46,76.9
6005,16:28:47,76.9
6006,16:28:49,76.8
6007,16:28:51,76.8
6008,16:28:52,76.8
6009,16:28:54,76.8
6010,16:28:56,76.8
6011,16:28:57,76.8
6012,16:28:59,76.8
6013,16:29:01,76.8
6014,16:29:02,76.8
6015,16:29:04,76.8
6016,16:29:06,76.8
6017,16:29:07,76.8
6018,16:29:09,76.8
6019,16:29:10,76.8
6020,16:29:12,76.8
6021,16:29:14,76.8
6022,16:29:15,76.8
6023,16:29:17,76.8
6024,16:29:19,76.8
6025,16:29:20,76.8
6026,16:29:22,76.8
6027,16:29:24,76.8
6028,16:29:25,76.8
6029,16:29:27,76.8
6030,16:29:28,76.8
6031,16:29:30,76.8
6032,16:29:32,76.8
6033,16:29:33,76.8
6034,16:29:35,76.8
6035,16:29:37,76.8
6036,16:29:38,76.8
6037,16:29:40,76.8
6038,16:29:42,76.8
6039,16:29:43,76.8
6040,16:29:45,76.8
6041,16:29:46,76.8
6042,16:29:48,76.7
6043,16:29:50,76.7
6044,16:29:51,76.7
6045,16:29:53,76.7
6046,16:29:55,76.7
6047,16:29:56,76.7
6048,16:29:58,76.7
6049,16:30:00,76.7
6050,16:30:01,76.7
6051,16:30:03,76.7
6052,16:30:05,76.7
6053,16:30:06,76.7
6054,16:30:08,76.7
6055,16:30:09,76.7
6056,16:30:11,76.7
6057,16:30:13,76.7
6058,16:30:14,76.7
6059,16:30:16,76.7
6060,16:30:18,76.7
6061,16:30:19,76.7
6062,16:30:21,76.7
6063,16:30:23,76.7
6064,16:30:24,76.7
6065,16:30:26,76.7
6066,16:30:28,76.7
6067,16:30:29,76.7
6068,16:30:31,76.7
6069,16:30:32,76.7
6070,16:30:34,76.7
6071,16:30:36,76.7
6072,16:30:37,76.7
6073,16:30:39,76.7
6074,16:30:41,76.7
6075,16:30:42,76.7
6076,16:30:44,76.7
6077,16:30:46,76.7
6078,16:30:47,76.8
6079,16:30:49,76.8
6080,16:30:50,76.8
6081,16:30:52,76.8
6082,16:30:54,76.8
6083,16:30:55,76.8
6084,16:30:57,76.8
6085,16:30:59,76.8
6086,16:31:00,76.8
6087,16:31:02,76.8
6088,16:31:04,76.8
6089,16:31:05,76.8
6090,16:31:07,76.8
6091,16:31:08,76.8
6092,16:31:10,76.8
6093,16:31:12,76.8
6094,16:31:13,76.8
6095,16:31:15,76.8
6096,16:31:17,76.8
6097,16:31:18,76.8
6098,16:31:20,76.8
6099,16:31:22,76.8
6100,16:31:23,76.8
6101,16:31:25,76.8
6102,16:31:27,76.8
6103,16:31:28,76.8
6104,16:31:30,76.8
6105,16:31:31,76.8
6106,16:31:33,76.8
6107,16:31:35,76.8
6108,16:31:36,76.8
6109,16:31:38,76.8
6110,16:31:40,76.8
6111,16:31:41,76.8
6112,16:31:43,76.8
6113,16:31:45,76.8
6114,16:31:46,76.8
6115,16:31:48,76.9
6116,16:31:49,76.9
6117,16:31:51,76.9
6118,16:31:53,76.9
6119,16:31:54,76.9
6120,16:31:56,76.9
6121,16:31:58,76.9
6122,16:31:59,76.9
6123,16:32:01,76.9
6124,16:32:03,76.9
6125,16:32:04,76.9
6126,16:32:06,76.9
6127,16:32:07,76.9
6128,16:32:09,76.8
6129,16:32:11,76.8
6130,16:32:12,76.8
6131,16:32:14,76.8
6132,16:32:16,76.8
6133,16:32:17,76.8
6134,16:32:19,76.8
6135,16:32:21,76.8
6136,16:32:22,76.8
6137,16:32:24,76.8
6138,16:32:26,76.8
6139,16:32:27,76.8
6140,16:32:29,76.8
6141,16:32:30,76.8
6142,16:32:32,76.8
6143,16:32:34,76.9
6144,16:32:35,76.9
6145,16:32:37,76.9
6146,16:32:39,76.9
6147,16:32:40,76.9
6148,16:32:42,76.9
6149,16:32:44,76.9
6150,16:32:45,76.9
6151,16:32:47,76.9
6152,16:32:48,76.9
6153,16:32:50,76.9
6154,16:32:52,76.9
6155,16:32:53,76.9
6156,16:32:55,76.9
6157,16:32:57,76.9
6158,16:32:58,76.9
6159,16:33:00,76.9
6160,16:33:02,76.9
6161,16:33:03,76.9
6162,16:33:05,76.9
6163,16:33:06,77.0
6164,16:33:08,77.0
6165,16:33:10,77.0
6166,16:33:11,77.0
6167,16:33:13,77.0
6168,16:33:15,77.0
6169,16:33:16,77.0
6170,16:33:18,77.0
6171,16:33:20,77.0
6172,16:33:21,77.0
6173,16:33:23,77.0
6174,16:33:25,77.0
6175,16:33:26,77.0
6176,16:33:28,77.0
6177,16:33:29,77.0
6178,16:33:31,77.0
6179,16:33:33,77.0
6180,16:33:34,77.0
6181,16:33:36,77.0
6182,16:33:38,77.0
6183,16:33:39,77.0
6184,16:33:41,77.0
6185,16:33:43,77.0
6186,16:33:44,77.0
6187,16:33:46,77.0
6188,16:33:47,77.0
6189,16:33:49,77.0
6190,16:33:51,77.0
6191,16:33:52,77.0
6192,16:33:54,77.0
6193,16:33:56,77.0
6194,16:33:57,77.0
6195,16:33:59,77.0
6196,16:34:01,77.0
6197,16:34:02,77.0
6198,16:34:04,77.0
6199,16:34:06,77.0
6200,16:34:07,77.0
6201,16:34:09,77.0
6202,16:34:10,77.0
6203,16:34:12,77.0
6204,16:34:14,77.0
6205,16:34:15,77.0
6206,16:34:17,77.0
6207,16:34:19,77.0
6208,16:34:20,77.0
6209,16:34:22,77.0
6210,16:34:24,77.0
6211,16:34:25,77.0
6212,16:34:27,77.0
6213,16:34:28,77.0
6214,16:34:30,77.0
6215,16:34:32,77.0
6216,16:34:33,77.0
6217,16:34:35,77.0
6218,16:34:37,77.0
6219,16:34:38,77.0
6220,16:34:40,77.0
6221,16:34:42,77.0
6222,16:34:43,77.0
6223,16:34:45,77.0
6224,16:34:46,77.0
6225,16:34:48,77.0
6226,16:34:50,77.0
6227,16:34:51,77.0
6228,16:34:53,77.0
6229,16:34:55,77.0
6230,16:34:56,77.0
6231,16:34:58,77.0
6232,16:35:00,77.0
6233,16:35:01,77.0
6234,16:35:03,77.0
6235,16:35:05,77.0
6236,16:35:06,77.0
6237,16:35:08,77.1
6238,16:35:09,77.1
6239,16:35:11,77.1
6240,16:35:13,77.1
6241,16:35:14,77.1
6242,16:35:16,77.1
6243,16:35:18,77.1
6244,16:35:19,77.1
6245,16:35:21,77.1
6246,16:35:23,77.1
6247,16:35:24,77.1
6248,16:35:26,77.1
6249,16:35:27,77.1
6250,16:35:29,77.1
6251,16:35:31,77.1
6252,16:35:32,77.1
6253,16:35:34,77.1
6254,16:35:36,77.1
6255,16:35:37,77.1
6256,16:35:39,77.1
6257,16:35:41,77.1
6258,16:35:42,77.1
6259,16:35:44,77.1
6260,16:35:46,77.1
6261,16:35:47,77.1
6262,16:35:49,77.1
6263,16:35:50,77.1
6264,16:35:52,77.1
6265,16:35:54,77.1
6266,16:35:55,77.1
6267,16:35:57,77.1
6268,16:35:59,77.1
6269,16:36:00,77.1
6270,16:36:02,77.1
6271,16:36:04,77.1
6272,16:36:05,77.1
6273,16:36:07,77.1
6274,16:36:08,77.1
6275,16:36:10,77.0
6276,16:36:12,77.0
6277,16:36:13,77.0
6278,16:36:15,77.0
6279,16:36:17,77.0
6280,16:36:18,77.0
6281,16:36:20,77.0
6282,16:36:22,77.0
6283,16:36:23,77.0
6284,16:36:25,77.0
6285,16:36:26,77.0
6286,16:36:28,77.0
6287,16:36:30,77.0
6288,16:36:31,77.0
6289,16:36:33,77.0
6290,16:36:35,77.0
6291,16:36:36,77.0
6292,16:36:38,77.0
6293,16:36:40,77.0
6294,16:36:41,77.0
6295,16:36:43,77.0
6296,16:36:45,77.0
6297,16:36:46,77.0
6298,16:36:48,77.0
6299,16:36:49,77.0
6300,16:36:51,77.0
6301,16:36:53,77.0
6302,16:36:54,77.0
6303,16:36:56,77.0
6304,16:36:58,77.0
6305,16:36:59,77.0
6306,16:37:01,77.0
6307,16:37:03,77.0
6308,16:37:04,77.0
6309,16:37:06,77.0
6310,16:37:07,77.0
6311,16:37:09,77.0
6312,16:37:11,77.0
6313,16:37:12,77.0
6314,16:37:14,77.0
6315,16:37:16,77.0
6316,16:37:17,77.0
6317,16:37:19,77.0
6318,16:37:21,77.0
6319,16:37:22,77.0
6320,16:37:24,77.0
6321,16:37:26,77.0
6322,16:37:27,77.0
6323,16:37:29,77.0
6324,16:37:30,77.0
6325,16:37:32,77.0
6326,16:37:34,77.0
6327,16:37:35,77.0
6328,16:37:37,77.0
6329,16:37:39,77.0
6330,16:37:40,77.0
6331,16:37:42,76.9
6332,16:37:44,76.9
6333,16:37:45,76.9
6334,16:37:47,76.9
6335,16:37:48,76.9
6336,16:37:50,76.9
6337,16:37:52,76.9
6338,16:37:53,76.9
6339,16:37:55,76.9
6340,16:37:57,76.9
6341,16:37:58,76.9
6342,16:38:00,76.9
6343,16:38:02,76.9
6344,16:38:03,76.9
6345,16:38:05,76.9
6346,16:38:07,76.9
6347,16:38:08,76.9
6348,16:38:10,76.9
6349,16:38:11,76.9
6350,16:38:13,77.0
6351,16:38:15,77.0
6352,16:38:16,77.0
6353,16:38:18,77.0
6354,16:38:20,77.0
6355,16:38:21,77.0
6356,16:38:23,77.0
6357,16:38:25,77.0
6358,16:38:26,77.0
6359,16:38:28,77.0
6360,16:38:29,77.0
6361,16:38:31,77.0
6362,16:38:33,77.0
6363,16:38:34,77.0
6364,16:38:36,77.0
6365,16:38:38,77.0
6366,16:38:39,77.1
6367,16:38:41,77.1
6368,16:38:43,77.1
6369,16:38:44,77.1
6370,16:38:46,77.1
6371,16:38:48,77.1
6372,16:38:49,77.1
6373,16:38:51,77.1
6374,16:38:52,77.1
6375,16:38:54,77.1
6376,16:38:56,77.1
6377,16:38:57,77.1
6378,16:38:59,77.1
6379,16:39:01,77.1
6380,16:39:02,77.1
6381,16:39:04,77.1
6382,16:39:06,77.1
6383,16:39:07,77.1
6384,16:39:09,77.1
6385,16:39:10,77.1
6386,16:39:12,77.1
6387,16:39:14,77.1
6388,16:39:15,77.1
6389,16:39:17,77.1
6390,16:39:19,77.1
6391,16:39:20,77.1
6392,16:39:22,77.1
6393,16:39:24,77.1
6394,16:39:25,77.1
6395,16:39:27,77.1
6396,16:39:28,77.1
6397,16:39:30,77.1
6398,16:39:32,77.1
6399,16:39:33,77.1
6400,16:39:35,77.1
6401,16:39:37,77.1
6402,16:39:38,77.1
6403,16:39:40,77.1
6404,16:39:42,77.1
6405,16:39:43,77.1
6406,16:39:45,77.1
6407,16:39:47,77.1
6408,16:39:48,77.1
6409,16:39:50,77.1
6410,16:39:51,77.1
6411,16:39:53,77.1
6412,16:39:55,77.1
6413,16:39:56,77.1
6414,16:39:58,77.1
6415,16:40:00,77.1
6416,16:40:01,77.1
6417,16:40:03,77.1
6418,16:40:05,77.1
6419,16:40:06,77.1
6420,16:40:08,77.1
6421,16:40:09,77.1
6422,16:40:11,77.1
6423,16:40:13,77.1
6424,16:40:14,77.1
6425,16:40:16,77.1
6426,16:40:18,77.1
6427,16:40:19,77.1
6428,16:40:21,77.1
6429,16:40:23,77.1
6430,16:40:24,77.1
6431,16:40:26,77.1
6432,16:40:27,77.1
6433,16:40:29,77.1
6434,16:40:31,77.1
6435,16:40:32,77.1
6436,16:40:34,77.1
6437,16:40:36,77.1
6438,16:40:37,77.1
6439,16:40:39,77.1
6440,16:40:41,77.1
6441,16:40:42,77.1
6442,16:40:44,77.1
6443,16:40:46,77.1
6444,16:40:47,77.1
6445,16:40:49,77.1
6446,16:40:50,77.1
6447,16:40:52,77.1
6448,16:40:54,77.1
6449,16:40:55,77.1
6450,16:40:57,77.1
6451,16:40:59,77.1
6452,16:41:00,77.1
6453,16:41:02,77.1
6454,16:41:04,77.1
6455,16:41:05,77.1
6456,16:41:07,77.1
6457,16:41:08,77.1
6458,16:41:10,77.1
6459,16:41:12,77.1
6460,16:41:13,77.1
6461,16:41:15,77.1
6462,16:41:17,77.1
6463,16:41:18,77.1
6464,16:41:20,77.1
6465,16:41:22,77.1
6466,16:41:23,77.1
6467,16:41:25,77.1
6468,16:41:26,77.1
6469,16:41:28,77.1
